"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"
"Mali"	466	"  5"	0.013609574	0.013376354	0.013122814	0.012752443	0.012034937	0.01030002	0.01063235	0.009476832	0.008801298	0.008180698	0.007396822	0.00656512	0.005650735	0.004846149	0.004155857	0.003509907	0.002937313	0.00243608	0.002030926	0.001702606
"Mali"	466	" 10"	0.001936108	0.001951138	0.001973464	0.002012771	0.002115075	0.00242246	0.002110482	0.002192287	0.002195465	0.002135573	0.002062042	0.001995716	0.001833555	0.001627354	0.001398095	0.001180634	0.001002034	0.000859205	0.000748947	0.000645031
"Mali"	466	" 15"	0.005249431	0.005214749	0.005180018	0.00513695	0.005072713	0.004929716	0.004757436	0.004577272	0.004411355	0.004213682	0.003954346	0.0036918	0.003342647	0.00297632	0.002612094	0.00224892	0.001925497	0.001636642	0.001391839	0.001187299
"Mali"	466	" 20"	0.007289928	0.007253877	0.007216241	0.007173993	0.007111259	0.006958057	0.006729522	0.006510532	0.006294959	0.006034195	0.005692195	0.005321176	0.004823104	0.004243958	0.003704281	0.003187015	0.002718403	0.002280441	0.00189986	0.001595901
"Mali"	466	" 25"	0.007898036	0.007870572	0.007842133	0.007810567	0.007768361	0.007662814	0.007413347	0.00719261	0.006991441	0.006718806	0.006385033	0.005969436	0.005439225	0.004788288	0.004199492	0.003643427	0.003142989	0.002678428	0.002268911	0.001926639
"Mali"	466	" 30"	0.008191336	0.008175641	0.008159125	0.008142708	0.008125244	0.008053015	0.00782722	0.007635176	0.007434068	0.007180759	0.00689726	0.00644827	0.005866552	0.005170744	0.004619432	0.004083789	0.003608453	0.003142704	0.002707775	0.002341519
"Mali"	466	" 35"	0.009482303	0.009477288	0.009470544	0.009471551	0.009480739	0.009431065	0.009202746	0.009047908	0.008832677	0.008547637	0.008274547	0.007771867	0.007151559	0.006332923	0.005728074	0.005111354	0.004569372	0.004031993	0.003505932	0.003050696
"Mali"	466	" 40"	0.011763811	0.011775154	0.011785834	0.011813684	0.011868375	0.011852755	0.011627366	0.011488402	0.011311499	0.010936599	0.010570258	0.010032676	0.009448608	0.008497575	0.00776788	0.006972555	0.006268909	0.0055991	0.004960344	0.004367702
"Mali"	466	" 45"	0.015143856	0.015183725	0.015228855	0.015298133	0.0154319	0.015482227	0.015298899	0.015189742	0.014989024	0.014620261	0.01411459	0.013465383	0.012947242	0.011948923	0.011017499	0.010001305	0.009084825	0.008212827	0.007397013	0.00662143
"Mali"	466	" 50"	0.02014584	0.020240874	0.02034257	0.020487056	0.020759079	0.020938671	0.020831285	0.020854638	0.020623129	0.020183006	0.019671334	0.018918103	0.018057413	0.016898113	0.015764052	0.014457942	0.013325125	0.012185075	0.011120138	0.010108822
"Mali"	466	" 55"	0.027477944	0.027667098	0.02786936	0.028149752	0.02866033	0.029077092	0.029153653	0.029434329	0.029305261	0.028740654	0.02812396	0.027442698	0.025830286	0.024140865	0.02261031	0.020998993	0.019488354	0.017990317	0.016566179	0.01518984
"Mali"	466	" 60"	0.039662288	0.040014656	0.040396197	0.040911907	0.041838673	0.042566599	0.043141123	0.043902442	0.043956734	0.043462502	0.042606686	0.042036679	0.039602347	0.037058402	0.034670944	0.032557006	0.030288815	0.028225543	0.026164801	0.024160878
"Mali"	466	" 65"	0.06098285	0.0616384	0.062350512	0.063288481	0.064982788	0.066297639	0.067729316	0.069440301	0.069888246	0.069513865	0.068761768	0.06854183	0.064809772	0.061005399	0.057389322	0.054196341	0.050736401	0.047659928	0.044532125	0.041492593
"Mali"	466	" 70"	0.092478617	0.093620957	0.094864714	0.096474227	0.099394581	0.101651215	0.104550433	0.107896581	0.10910703	0.109126561	0.108857283	0.109554808	0.104075626	0.098626194	0.093364948	0.088737592	0.08364307	0.07924765	0.074683368	0.070252207
"Mali"	466	" 75"	0.137500264	0.139365567	0.141399285	0.143996419	0.148726504	0.152388618	0.157517227	0.163402863	0.165893102	0.166733562	0.167549049	0.1700436	0.162499196	0.155172917	0.147960131	0.141658534	0.134534411	0.128642019	0.122363093	0.116274042
"Mali"	466	" 80"	0.199012107	0.201849279	0.204943861	0.208852989	0.215994748	0.221567945	0.229624539	0.238995501	0.243341098	0.245519505	0.248144847	0.253503097	0.24400773	0.23499742	0.225903287	0.218061152	0.208781329	0.201579135	0.193649745	0.18596787
"Mali"	466	" 85"	0.27826322	0.282248831	0.286593436	0.292028403	0.301984957	0.30986988	0.321089756	0.334564183	0.341184515	0.345119195	0.350108607	0.359205395	0.348608631	0.338782817	0.328531616	0.319935401	0.308889389	0.301167084	0.292280259	0.283671503
"Mali"	466	" 90"	0.373290728	0.378417661	0.383997765	0.390913309	0.403619625	0.413919275	0.427631402	0.445054781	0.453936733	0.459680393	0.46701182	0.479997964	0.469940931	0.460848774	0.450885445	0.443055356	0.431234266	0.424410576	0.41598648	0.407791954
"Mali"	466	" 95"	0.478081224	0.484076492	0.490586569	0.498579763	0.51332838	0.525704208	0.540156367	0.560362355	0.570896708	0.57795738	0.586788028	0.602744469	0.595231845	0.58866999	0.580800865	0.575637344	0.564397106	0.560146007	0.554011307	0.547915534
"Mali"	466	"100+"	0.796173308	0.804936407	0.814557037	0.825959714	0.847210057	0.865749798	0.891443385	0.922636178	0.937917678	0.949488897	0.964699481	0.995562573	0.980571856	0.973759945	0.964311889	0.96519737	0.944559892	0.945995288	0.943755514	0.940906855
"Malta"	470	"  0"										0.007867454	0.006944933	0.006363814	0.005994603	0.005657975	0.005353871	0.005069116	0.004806706	0.004560559	0.004333677	0.00411999
"Malta"	470	"  1"										0.000386621	0.000334572	0.000256527	0.000252404	0.000256599	0.000250985	0.000246637	0.000241794	0.000235198	0.000227604	0.000219263
"Malta"	470	"  5"										0.00017871	0.000149792	0.000125818	0.00011643	0.000107752	9.95225e-05	9.23887e-05	8.66424e-05	8.11942e-05	7.60216e-05	7.111e-05
"Malta"	470	" 10"										0.000408743	0.000306007	0.000224214	0.000196962	0.00017266	0.000150369	0.000131931	0.000118064	0.000105329	9.363e-05	8.28879e-05
"Malta"	470	" 15"										0.000841394	0.000626158	0.000454352	0.000398385	0.000348556	0.000302918	0.000264885	0.000235636	0.000208817	0.000184222	0.00016168
"Malta"	470	" 20"										0.001004416	0.000785601	0.000608772	0.00054654	0.000490792	0.00043945	0.000395286	0.000358864	0.000325292	0.00029433	0.000265785
"Malta"	470	" 25"										0.000868909	0.000724484	0.000607705	0.000561997	0.000520701	0.000482412	0.00044806	0.000417235	0.000388661	0.000362143	0.000337541
"Malta"	470	" 30"										0.000771392	0.000669905	0.000588437	0.00055491	0.000524332	0.000495782	0.000469562	0.00044508	0.000422232	0.000400875	0.000380917
"Malta"	470	" 35"										0.000864853	0.000769825	0.00069244	0.000660055	0.000630221	0.000602142	0.000576095	0.000551476	0.000528312	0.000506472	0.000485887
"Malta"	470	" 40"										0.001262728	0.00113418	0.001024257	0.000978319	0.000935575	0.000894971	0.000857233	0.000821756	0.000788075	0.000756028	0.000725549
"Malta"	470	" 45"										0.002142923	0.001919405	0.001718592	0.001636	0.001558674	0.001484716	0.001416305	0.00135307	0.00129265	0.001234811	0.001179459
"Malta"	470	" 50"										0.003843071	0.003420459	0.003028534	0.00287018	0.002721557	0.002578934	0.002447868	0.002328786	0.00221467	0.002105124	0.001999996
"Malta"	470	" 55"										0.006984751	0.006184016	0.005431913	0.005130763	0.004848614	0.004578149	0.004330663	0.0041076	0.003894025	0.003689186	0.003492768
"Malta"	470	" 60"										0.012809296	0.01129923	0.009895473	0.009330176	0.008805539	0.008306646	0.007850023	0.007435102	0.007040548	0.00666452	0.006306054
"Malta"	470	" 65"										0.023413902	0.02049174	0.017854929	0.016785517	0.015809396	0.014894174	0.014056362	0.013285128	0.012560391	0.01187713	0.011232237
"Malta"	470	" 70"										0.042326712	0.036813784	0.031957172	0.029971772	0.028185024	0.026530201	0.025013934	0.023600324	0.022285583	0.021057914	0.019909536
"Malta"	470	" 75"										0.075060298	0.065062315	0.056399719	0.052821953	0.049637635	0.046717543	0.044035797	0.041502662	0.039166297	0.037001866	0.034992512
"Malta"	470	" 80"										0.128953124	0.111897704	0.09722177	0.091072269	0.085637641	0.080687463	0.0761208	0.071744575	0.06773115	0.064033735	0.060620274
"Malta"	470	" 85"										0.211091081	0.184485065	0.161482233	0.151645088	0.142969587	0.13508884	0.127762792	0.1206234	0.11408984	0.108085132	0.102556955
"Malta"	470	" 90"										0.323519466	0.286639035	0.254233537	0.239998036	0.227401866	0.215940835	0.205164844	0.194451987	0.184628389	0.175587252	0.167258488
"Malta"	470	" 95"										0.457991681	0.413613879	0.373600706	0.355440424	0.339238544	0.324416768	0.310271853	0.295879776	0.282602888	0.270320523	0.25896073
"Malta"	470	"100+"										0.739823602	0.684854877	0.641527853	0.623049353	0.60742033	0.593694025	0.580956164	0.568264178	0.556939396	0.546774672	0.537619449
"Martinique"	474	"  0"									0.011221349	0.008969351	0.007636175	0.007168835	0.006782888	0.006423518	0.006100789	0.005802508	0.00551449	0.00523571	0.004979277	0.004743141
"Martinique"	474	"  1"									0.000517629	0.00039867	0.000330765	0.000336159	0.000337543	0.000336666	0.000333786	0.000329658	0.000323772	0.00031588	0.00030498	0.000293589
"Martinique"	474	"  5"									0.000258461	0.000204449	0.0001619	0.000148163	0.000136966	0.000126624	0.000117812	0.000109832	0.000102194	9.48899e-05	8.85793e-05	8.33925e-05
"Martinique"	474	" 10"									0.000353683	0.00030659	0.000241939	0.000211246	0.000186932	0.000165102	0.00014807	0.000133265	0.000119376	0.000106354	9.55587e-05	8.72229e-05
"Martinique"	474	" 15"									0.00068417	0.000603676	0.000481254	0.000416052	0.000364558	0.000318476	0.000283897	0.00025427	0.000226558	0.000200659	0.000179088	0.000162215
"Martinique"	474	" 20"									0.001266452	0.001139764	0.000902328	0.000793829	0.000708877	0.000633414	0.000571774	0.000517893	0.000467905	0.000421593	0.00038157	0.000347721
"Martinique"	474	" 25"									0.001765091	0.001600151	0.001244146	0.001115053	0.001014493	0.000925502	0.000847013	0.000777176	0.000712693	0.000653259	0.000600099	0.000552253
"Martinique"	474	" 30"									0.001774874	0.001595028	0.001238747	0.001128203	0.001041857	0.000965159	0.000894851	0.000831543	0.000772954	0.00071883	0.000669419	0.000623589
"Martinique"	474	" 35"									0.002178224	0.001959954	0.001546771	0.001416668	0.001314881	0.001224286	0.001140588	0.00106497	0.00099487	0.000930014	0.000870496	0.000814921
"Martinique"	474	" 40"									0.003392682	0.003100654	0.002521756	0.002300211	0.002126845	0.001972565	0.001831859	0.001705113	0.001587563	0.00147874	0.00137949	0.001287701
"Martinique"	474	" 45"									0.004841299	0.004471652	0.003783492	0.003451259	0.003190084	0.002956659	0.002747059	0.002558317	0.002382431	0.002218784	0.002070285	0.001934418
"Martinique"	474	" 50"									0.006809909	0.006346716	0.005567844	0.005099071	0.0047272	0.004391909	0.004094339	0.003825451	0.003572744	0.003335572	0.003120655	0.002925577
"Martinique"	474	" 55"									0.010777776	0.010182627	0.009138386	0.008384073	0.007782767	0.007238096	0.006756653	0.006320637	0.005909078	0.005521116	0.005169639	0.004851667
"Martinique"	474	" 60"									0.017121627	0.016162837	0.014758599	0.013627895	0.012721298	0.011896597	0.011157031	0.010483905	0.009845702	0.009241923	0.008690743	0.008186816
"Martinique"	474	" 65"									0.026451634	0.024512755	0.022816539	0.021287889	0.020046336	0.018907945	0.017853826	0.016886254	0.015961376	0.015081331	0.01426605	0.013504632
"Martinique"	474	" 70"									0.040616878	0.036980687	0.03508427	0.033078289	0.031426089	0.029899294	0.028429352	0.027067816	0.025754941	0.024498514	0.023314788	0.022181704
"Martinique"	474	" 75"									0.061799401	0.055357022	0.053511806	0.050987378	0.048875509	0.046909243	0.044920879	0.043060938	0.041250352	0.039507805	0.037833347	0.036183271
"Martinique"	474	" 80"									0.092775252	0.081933377	0.080645649	0.077655112	0.075107841	0.072720048	0.070143276	0.067706692	0.06530973	0.062990479	0.060708112	0.058378798
"Martinique"	474	" 85"									0.136646929	0.119347514	0.11946463	0.116228707	0.113410194	0.110754306	0.107611703	0.104603931	0.101609905	0.098699625	0.09574905	0.092604555
"Martinique"	474	" 90"									0.196115998	0.170105895	0.172817739	0.169791567	0.167069544	0.164499989	0.16098325	0.157570464	0.154126333	0.150768875	0.147229156	0.143242674
"Martinique"	474	" 95"									0.272250826	0.235699673	0.242349272	0.24021695	0.238168032	0.236248325	0.232768452	0.229333692	0.225807281	0.222372141	0.218543366	0.213901531
"Martinique"	474	"100+"									0.540447508	0.511383742	0.516963323	0.516136958	0.515219104	0.514374159	0.512273195	0.510180772	0.507998205	0.505858704	0.503388629	0.500267382
"Mauritania"	478	"  0"	0.233684718	0.222653164	0.209001938	0.192833182	0.173360675	0.137271815	0.101739686	0.08599535	0.08434622	0.082853307	0.082477509	0.08274277	0.078106673	0.074110628	0.070311969	0.0657919	0.060711803	0.055838736	0.051419683	0.04747155
"Mauritania"	478	"  1"	0.037237578	0.031410319	0.026857871	0.023543968	0.020735011	0.018490011	0.017315079	0.016815982	0.014921879	0.013926196	0.014009136	0.013999666	0.01260255	0.011362927	0.010143259	0.008876207	0.007593545	0.006490509	0.005495106	0.004643938
"Mauritania"	478	"  5"	0.008868915	0.007971731	0.007212532	0.00658465	0.005987354	0.005272508	0.004677993	0.004394786	0.004078651	0.003901426	0.003906194	0.003901129	0.003387287	0.002963202	0.00258847	0.002200587	0.001823991	0.001520166	0.001270159	0.001066667
"Mauritania"	478	" 10"	0.001973012	0.002052526	0.002085528	0.002073207	0.002024972	0.001870493	0.001664316	0.001555994	0.00154121	0.001525539	0.001518131	0.001515118	0.001321316	0.001160662	0.001021742	0.00088743	0.000766669	0.00065114	0.000555174	0.000476543
"Mauritania"	478	" 15"	0.004121469	0.003989559	0.003846233	0.003694463	0.003511399	0.003206201	0.002876511	0.00270782	0.002616525	0.002558612	0.002551372	0.002548273	0.002253655	0.002009074	0.001790013	0.001551236	0.001310925	0.001116313	0.000951976	0.000816451
"Mauritania"	478	" 20"	0.005767844	0.005613356	0.005436273	0.005243362	0.005011357	0.004605606	0.004164849	0.003933814	0.003812634	0.003734577	0.003723584	0.003718107	0.003272558	0.002904251	0.002569004	0.002199238	0.001819776	0.001535705	0.001299594	0.0011047
"Mauritania"	478	" 25"	0.006267283	0.006121983	0.005951339	0.005762369	0.005532317	0.005122827	0.004673464	0.00443406	0.004309054	0.00422738	0.004214385	0.004205742	0.003715996	0.003310145	0.00294151	0.002545327	0.002145937	0.001823459	0.00155591	0.001332548
"Mauritania"	478	" 30"	0.00653194	0.006404244	0.006252823	0.006079546	0.005863332	0.005478942	0.005044973	0.004810857	0.004688738	0.004607867	0.00459317	0.004581491	0.00409984	0.003700894	0.003335645	0.002930199	0.002508934	0.002163465	0.001871491	0.001625704
"Mauritania"	478	" 35"	0.007598287	0.007478284	0.007330993	0.007158551	0.006937597	0.00654071	0.006080866	0.005827202	0.00569713	0.005606041	0.005586999	0.005572458	0.005032463	0.004586422	0.004178384	0.00369807	0.003175127	0.002765364	0.002414784	0.002119038
"Mauritania"	478	" 40"	0.009480247	0.009373756	0.009229687	0.009053702	0.008823862	0.008395397	0.007891555	0.007607335	0.0074583	0.007352776	0.007327465	0.007308129	0.00666151	0.00612523	0.005634193	0.005056955	0.004425698	0.003906938	0.003460771	0.00307867
"Mauritania"	478	" 45"	0.012300173	0.012221493	0.01209713	0.011927924	0.011700002	0.01125762	0.010717615	0.010401863	0.010235235	0.010114984	0.010078755	0.01004782	0.009270039	0.008622357	0.008026117	0.007333409	0.006580618	0.005911769	0.00533028	0.004824284
"Mauritania"	478	" 50"	0.016530227	0.016521194	0.016451011	0.016326241	0.016132499	0.015734439	0.015207852	0.014877473	0.014709161	0.014577181	0.014523086	0.014472168	0.013489196	0.012672184	0.011925479	0.011056289	0.010112631	0.009224165	0.008443509	0.00775648
"Mauritania"	478	" 55"	0.022850071	0.022995663	0.023057253	0.023052612	0.022979535	0.022765044	0.022400178	0.02212683	0.021997092	0.021875068	0.021789614	0.021708732	0.020342036	0.019208949	0.018179876	0.01697426	0.015654508	0.014390921	0.01327551	0.012288929
"Mauritania"	478	" 60"	0.033657777	0.034113694	0.034461957	0.034714979	0.03493056	0.035171753	0.035258572	0.035189711	0.03518785	0.03512521	0.034988535	0.034857124	0.032767703	0.031041023	0.029479256	0.027636827	0.025610592	0.023684497	0.021984597	0.020481151
"Mauritania"	478	" 65"	0.053020854	0.054119515	0.055082556	0.055887707	0.056755005	0.058057003	0.059262412	0.059746716	0.060092202	0.060213802	0.059988254	0.059768836	0.056344908	0.053539835	0.051021783	0.048028088	0.044732191	0.041635935	0.038913132	0.036508272
"Mauritania"	478	" 70"	0.082440921	0.084691893	0.086788462	0.088633902	0.090764864	0.094178373	0.097704571	0.099398914	0.100498843	0.101050255	0.100692963	0.100341874	0.094953094	0.090573352	0.086672067	0.081989193	0.076822319	0.072029458	0.067831947	0.06413096
"Mauritania"	478	" 75"	0.125747073	0.129883057	0.133864443	0.137457742	0.141746635	0.148803875	0.156410016	0.160288298	0.162751769	0.164109194	0.163577237	0.163050779	0.155075116	0.148639323	0.142954071	0.136048011	0.128401305	0.121406276	0.11531089	0.10994916
"Mauritania"	478	" 80"	0.186697015	0.193604737	0.200374645	0.206553375	0.214054141	0.226507721	0.240144711	0.247275586	0.251781191	0.254370958	0.253644264	0.25292352	0.24209124	0.233411123	0.225821174	0.216466427	0.206061627	0.196701326	0.188605367	0.181512815
"Mauritania"	478	" 85"	0.267498007	0.277981701	0.288332129	0.297788221	0.309344234	0.328445898	0.349317436	0.36030532	0.367260182	0.371343469	0.370452921	0.369575116	0.356389263	0.345909806	0.33688268	0.325561909	0.312915738	0.301798089	0.292310121	0.284068746
"Mauritania"	478	" 90"	0.36690313	0.381296977	0.395487541	0.408346314	0.424039652	0.449539706	0.476897443	0.491197297	0.500318683	0.505724531	0.504764426	0.503837702	0.489755977	0.478699654	0.469414836	0.457524108	0.444213804	0.43293713	0.423573647	0.415597402
"Mauritania"	478	" 95"	0.478856375	0.496649306	0.51402274	0.529489636	0.548208313	0.577699055	0.608252508	0.62391513	0.634082575	0.640114849	0.639216083	0.638389901	0.62541624	0.615448391	0.607476862	0.5969953	0.585326002	0.576122642	0.568972341	0.563195844
"Mauritania"	478	"100+"	0.78927584	0.813464217	0.838744245	0.862293375	0.89360845	0.948251141	1.011300339	1.046642093	1.067552671	1.080619032	1.078994832	1.07752097	1.054878139	1.038726039	1.027467936	1.012493954	0.996128759	0.984590988	0.977036305	0.972547936
